customer_id,date,transaction_amount,plan_type,issuing_date,transaction_amount,churn,plan_type_Premium,plan_type_Standard,customer_time_period,transaction_weekday,quarter,stock_return,stock_volatility
33.0,2.0,400.303272578326,2.0,31.0,400.303272578326,1,False,True,820,2,1,-0.014048070632439846,1097.3469287719172
33.0,3.0,67.4810125915733,0.0,31.0,67.4810125915733,1,False,False,851,5,2,0.007698864182471343,1147.0915786929877
33.0,4.0,345.926990742196,1.0,31.0,345.926990742196,1,True,False,881,0,2,0.023335511592469826,1115.701795872801
33.0,5.0,108.257116083165,0.0,31.0,108.257116083165,1,False,False,912,3,2,0.03390158607033644,989.764262623286
33.0,6.0,41.4623791668157,1.0,31.0,41.4623791668157,1,True,False,942,5,3,0.030271512217592944,613.82475477131
33.0,7.0,141.806768173198,1.0,31.0,141.806768173198,1,True,False,973,1,3,0.012516262802746647,791.0185442506474
33.0,8.0,162.077359872551,2.0,31.0,162.077359872551,1,False,True,1004,4,3,0.007719516190491715,873.8554367937023
33.0,9.0,15.6940645549693,2.0,31.0,15.6940645549693,1,False,True,1034,6,4,-0.011496134340694408,766.3380152623541
33.0,10.0,202.321842639276,1.0,31.0,202.321842639276,1,True,False,1065,2,4,0.015168601086379851,592.289396351231
33.0,11.0,304.010068578459,2.0,31.0,304.010068578459,1,False,True,1095,4,4,0.03556605330897278,518.3818761778889
35.0,0.0,350.541124202006,2.0,28.0,350.541124202006,0,False,True,852,6,1,-0.10531526927910595,640.2936541812891
35.0,1.0,29.413224420695,2.0,28.0,29.413224420695,0,False,True,883,2,1,-0.026673618173162605,904.2542611117767
35.0,2.0,128.602057772638,1.0,28.0,128.602057772638,0,True,False,911,2,1,-0.014048070632439846,1097.346928771913
35.0,3.0,254.455195191164,1.0,28.0,254.455195191164,0,True,False,942,5,2,0.007698864182471343,1147.0915786929838
35.0,4.0,284.227854908588,0.0,28.0,284.227854908588,0,False,False,972,0,2,0.023335511592469826,1115.7017958727972
35.0,5.0,263.678705258509,2.0,28.0,263.678705258509,0,False,True,1003,3,2,0.03390158607033644,989.7642626232815
35.0,6.0,26.2695233077696,0.0,28.0,26.2695233077696,0,False,False,1033,5,3,0.030271512217592944,613.8247547713029
35.0,7.0,75.0307194810996,1.0,28.0,75.0307194810996,0,True,False,1064,1,3,0.012516262802746647,791.0185442506419
35.0,8.0,402.287482563451,0.0,28.0,402.287482563451,0,False,False,1095,4,3,0.007719516190491715,873.8554367936973
35.0,9.0,61.238241763856095,2.0,28.0,61.238241763856095,0,False,True,1125,6,4,-0.011496134340694408,766.3380152623484
35.0,10.0,25.4772109645646,2.0,28.0,25.4772109645646,0,False,True,1156,2,4,0.015168601086379851,592.2893963512236
35.0,11.0,275.235204297525,0.0,28.0,275.235204297525,0,False,False,1186,4,4,0.03556605330897278,518.3818761778805
36.0,0.0,359.90259674489,0.0,11.0,359.90259674489,0,False,False,1461,6,1,-0.10531526927910595,640.2936541812822
36.0,1.0,409.264305735791,2.0,11.0,409.264305735791,0,False,True,1492,2,1,-0.026673618173162605,904.2542611117718
36.0,2.0,278.320264315331,1.0,11.0,278.320264315331,0,True,False,1520,2,1,-0.014048070632439846,1097.3469287719092
36.0,3.0,325.353070646297,1.0,11.0,325.353070646297,0,True,False,1551,5,2,0.007698864182471343,1147.09157869298
36.0,4.0,49.9986911949889,1.0,11.0,49.9986911949889,0,True,False,1581,0,2,0.023335511592469826,1115.7017958727931
36.0,5.0,88.1768932554623,0.0,11.0,88.1768932554623,0,False,False,1612,3,2,0.03390158607033644,989.7642626232772
36.0,6.0,488.173975351374,0.0,11.0,488.173975351374,0,False,False,1642,5,3,0.030271512217592944,613.8247547712958
36.0,7.0,396.95226849981503,1.0,11.0,396.95226849981503,0,True,False,1673,1,3,0.012516262802746647,791.0185442506364
36.0,8.0,282.128139959439,0.0,11.0,282.128139959439,0,False,False,1704,4,3,0.007719516190491715,873.8554367936923
36.0,9.0,498.203618867804,0.0,11.0,498.203618867804,0,False,False,1734,6,4,-0.011496134340694408,766.3380152623428
36.0,10.0,107.775800955281,1.0,11.0,107.775800955281,0,True,False,1765,2,4,0.015168601086379851,592.2893963512163
36.0,11.0,25.019726080845,2.0,11.0,25.019726080845,0,False,True,1795,4,4,0.03556605330897278,518.3818761778722
37.0,0.0,435.453527650107,0.0,5.0,435.453527650107,0,False,False,1675,6,1,-0.10531526927910595,640.2936541812754
37.0,1.0,218.491733879557,2.0,5.0,218.491733879557,0,False,True,1706,2,1,-0.026673618173162605,904.254261111767
37.0,2.0,493.948286230668,0.0,5.0,493.948286230668,0,False,False,1734,2,1,-0.014048070632439846,1097.3469287719054
37.0,3.0,293.550950200473,1.0,5.0,293.550950200473,0,True,False,1765,5,2,0.007698864182471343,1147.0915786929763
37.0,4.0,248.467781298104,0.0,5.0,248.467781298104,0,False,False,1795,0,2,0.023335511592469826,1115.7017958727893
37.0,5.0,216.643254167993,2.0,5.0,216.643254167993,0,False,True,1826,3,2,0.03390158607033644,989.7642626232728
37.0,6.0,457.058039352179,2.0,5.0,457.058039352179,0,False,True,1856,5,3,0.030271512217592944,613.8247547712888
37.0,7.0,319.464507845335,2.0,5.0,319.464507845335,0,False,True,1887,1,3,0.012516262802746647,791.018544250631
37.0,8.0,360.754232694223,0.0,5.0,360.754232694223,0,False,False,1918,4,3,0.007719516190491715,873.8554367936874
37.0,9.0,126.3962292127,0.0,5.0,126.3962292127,0,False,False,1948,6,4,-0.011496134340694408,766.3380152623371
37.0,10.0,428.648695751094,2.0,5.0,428.648695751094,0,False,True,1979,2,4,0.015168601086379851,592.2893963512089
37.0,11.0,436.667451623531,1.0,5.0,436.667451623531,0,True,False,2009,4,4,0.03556605330897278,518.3818761778638
38.0,0.0,186.024351005885,1.0,20.0,186.024351005885,0,True,False,1188,6,1,-0.10531526927910595,640.2936541812687
38.0,1.0,201.629952959363,0.0,20.0,201.629952959363,0,False,False,1219,2,1,-0.026673618173162605,904.2542611117623
38.0,2.0,331.800965625233,2.0,20.0,331.800965625233,0,False,True,1247,2,1,-0.014048070632439846,1097.3469287719013
38.0,3.0,74.1280937519914,0.0,20.0,74.1280937519914,0,False,False,1278,5,2,0.007698864182471343,1147.0915786929725
38.0,4.0,125.664727039767,1.0,20.0,125.664727039767,0,True,False,1308,0,2,0.023335511592469826,1115.7017958727854
38.0,5.0,264.689234792449,2.0,20.0,264.689234792449,0,False,True,1339,3,2,0.03390158607033644,989.7642626232685
38.0,6.0,221.134886594285,0.0,20.0,221.134886594285,0,False,False,1369,5,3,0.030271512217592944,613.8247547712817
38.0,7.0,356.320836273868,0.0,20.0,356.320836273868,0,False,False,1400,1,3,0.012516262802746647,791.0185442506254
38.0,8.0,27.9689991974361,0.0,20.0,27.9689991974361,0,False,False,1431,4,3,0.007719516190491715,873.8554367936824
38.0,9.0,242.569129117409,2.0,20.0,242.569129117409,0,False,True,1461,6,4,-0.011496134340694408,766.3380152623315
38.0,10.0,296.823638554409,0.0,20.0,296.823638554409,0,False,False,1492,2,4,0.015168601086379851,592.2893963512016
38.0,11.0,64.8406135048867,1.0,20.0,64.8406135048867,0,True,False,1522,4,4,0.03556605330897278,518.3818761778554
39.0,0.0,270.273068720506,2.0,28.0,270.273068720506,1,False,True,852,6,1,-0.10531526927910595,640.2936541812619
39.0,1.0,69.8338578649131,2.0,28.0,69.8338578649131,1,False,True,883,2,1,-0.026673618173162605,904.2542611117574
39.0,2.0,467.598758588673,2.0,28.0,467.598758588673,1,False,True,911,2,1,-0.014048070632439846,1097.3469287718974
39.0,3.0,258.545056257312,2.0,28.0,258.545056257312,1,False,True,942,5,2,0.007698864182471343,1147.0915786929686
39.0,4.0,82.6881684714235,1.0,28.0,82.6881684714235,1,True,False,972,0,2,0.023335511592469826,1115.7017958727815
39.0,5.0,482.908161253662,0.0,28.0,482.908161253662,1,False,False,1003,3,2,0.03390158607033644,989.764262623264
39.0,6.0,476.387774857387,1.0,28.0,476.387774857387,1,True,False,1033,5,3,0.030271512217592944,613.8247547712746
39.0,7.0,435.279964314811,0.0,28.0,435.279964314811,1,False,False,1064,1,3,0.012516262802746647,791.0185442506199
39.0,8.0,262.642054003833,2.0,28.0,262.642054003833,1,False,True,1095,4,3,0.007719516190491715,873.8554367936774
39.0,9.0,336.763486197591,2.0,28.0,336.763486197591,1,False,True,1125,6,4,-0.011496134340694408,766.3380152623257
39.0,10.0,24.6870590376122,2.0,28.0,24.6870590376122,1,False,True,1156,2,4,0.015168601086379851,592.2893963511942
39.0,11.0,355.293573740957,0.0,28.0,355.293573740957,1,False,False,1186,4,4,0.03556605330897278,518.381876177847
40.0,0.0,339.98189232921,1.0,46.0,339.98189232921,0,True,False,184,6,1,-0.10531526927910595,640.2936541812551
40.0,1.0,339.575037930312,0.0,46.0,339.575037930312,0,False,False,215,2,1,-0.026673618173162605,904.2542611117526
40.0,2.0,96.8033968292191,2.0,46.0,96.8033968292191,0,False,True,243,2,1,-0.014048070632439846,1097.3469287718933
40.0,3.0,472.860967542271,1.0,46.0,472.860967542271,0,True,False,274,5,2,0.007698864182471343,1147.091578692965
40.0,4.0,312.745147698595,1.0,46.0,312.745147698595,0,True,False,304,0,2,0.023335511592469826,1115.7017958727777
40.0,5.0,24.8896592514501,1.0,46.0,24.8896592514501,0,True,False,335,3,2,0.03390158607033644,989.7642626232597
40.0,6.0,341.491559030851,1.0,46.0,341.491559030851,0,True,False,365,5,3,0.030271512217592944,613.8247547712675
40.0,7.0,202.993558770538,0.0,46.0,202.993558770538,0,False,False,396,1,3,0.012516262802746647,791.0185442506145
40.0,8.0,332.344199255488,1.0,46.0,332.344199255488,1,True,False,427,4,3,0.007719516190491715,873.8554367936724
40.0,9.0,488.81535026844494,2.0,46.0,488.81535026844494,1,False,True,457,6,4,-0.011496134340694408,766.33801526232
40.0,10.0,436.66919066525696,2.0,46.0,436.66919066525696,1,False,True,488,2,4,0.015168601086379851,592.289396351187
40.0,11.0,287.837967883467,2.0,46.0,287.837967883467,1,False,True,518,4,4,0.03556605330897278,518.3818761778386
41.0,0.0,440.47262503766,1.0,26.0,440.47262503766,0,True,False,914,6,1,-0.10531526927910595,640.2936541812484
41.0,1.0,337.120758926157,0.0,26.0,337.120758926157,0,False,False,945,2,1,-0.026673618173162605,904.2542611117478
41.0,2.0,400.928687940731,1.0,26.0,400.928687940731,0,True,False,973,2,1,-0.014048070632439846,1097.3469287718895
41.0,3.0,68.9024371315981,1.0,26.0,68.9024371315981,1,True,False,1004,5,2,0.007698864182471343,1147.091578692961
41.0,4.0,169.047056651132,2.0,26.0,169.047056651132,1,False,True,1034,0,2,0.023335511592469826,1115.7017958727738
41.0,5.0,204.124618888535,2.0,26.0,204.124618888535,1,False,True,1065,3,2,0.03390158607033644,989.7642626232553
41.0,6.0,200.393469622469,0.0,26.0,200.393469622469,1,False,False,1095,5,3,0.030271512217592944,613.8247547712605
41.0,7.0,126.39662412842,2.0,26.0,126.39662412842,1,False,True,1126,1,3,0.012516262802746647,791.0185442506089
41.0,8.0,121.362117358944,1.0,26.0,121.362117358944,1,True,False,1157,4,3,0.007719516190491715,873.8554367936674
41.0,9.0,305.689810756875,2.0,26.0,305.689810756875,1,False,True,1187,6,4,-0.011496134340694408,766.3380152623145
41.0,10.0,313.550269544711,0.0,26.0,313.550269544711,1,False,False,1218,2,4,0.015168601086379851,592.2893963511796
41.0,11.0,196.095032287823,2.0,26.0,196.095032287823,1,False,True,1248,4,4,0.03556605330897278,518.3818761778302
42.0,0.0,264.350074716747,2.0,42.0,264.350074716747,1,False,True,334,6,1,-0.10531526927910595,640.2936541812415
42.0,1.0,177.211435536817,1.0,42.0,177.211435536817,1,True,False,365,2,1,-0.026673618173162605,904.2542611117431
42.0,2.0,205.423162639481,2.0,42.0,205.423162639481,1,False,True,393,2,1,-0.014048070632439846,1097.3469287718854
42.0,3.0,254.5308243632485,1.0,42.0,255.305891354505,1,True,False,424,5,2,0.007698864182471343,1147.0915786929572
42.0,4.0,384.792798155643,0.0,42.0,384.792798155643,1,False,False,454,0,2,0.023335511592469826,1115.7017958727697
42.0,5.0,361.880307350982,2.0,42.0,361.880307350982,1,False,True,485,3,2,0.03390158607033644,989.7642626232508
42.0,6.0,18.9339655114172,0.0,42.0,18.9339655114172,1,False,False,515,5,3,0.030271512217592944,613.8247547712534
42.0,7.0,13.7058087392896,0.0,42.0,13.7058087392896,1,False,False,546,1,3,0.012516262802746647,791.0185442506034
42.0,8.0,450.034968985494,1.0,42.0,450.034968985494,1,True,False,577,4,3,0.007719516190491715,873.8554367936625
42.0,9.0,464.24692695019,1.0,42.0,464.24692695019,1,True,False,607,6,4,-0.011496134340694408,766.3380152623088
42.0,10.0,467.873653134702,0.0,42.0,467.873653134702,1,False,False,638,2,4,0.015168601086379851,592.2893963511722
42.0,11.0,59.696205940116094,2.0,42.0,59.696205940116094,1,False,True,668,4,4,0.03556605330897278,518.3818761778218
43.0,0.0,135.820518183049,2.0,9.0,135.820518183049,0,False,True,1553,6,1,-0.10531526927910595,640.2936541812347
43.0,1.0,403.482689938005,0.0,9.0,403.482689938005,0,False,False,1584,2,1,-0.026673618173162605,904.2542611117382
43.0,2.0,309.06355382235,1.0,9.0,309.06355382235,0,True,False,1612,2,1,-0.014048070632439846,1097.3469287718815
43.0,3.0,212.639059747422,0.0,9.0,212.639059747422,0,False,False,1643,5,2,0.007698864182471343,1147.0915786929536
43.0,4.0,343.747748442842,1.0,9.0,343.747748442842,0,True,False,1673,0,2,0.023335511592469826,1115.7017958727658
43.0,5.0,357.432668243992,2.0,9.0,357.432668243992,0,False,True,1704,3,2,0.03390158607033644,989.7642626232465
43.0,6.0,135.715764013668,1.0,9.0,135.715764013668,0,True,False,1734,5,3,0.030271512217592944,613.8247547712463
43.0,7.0,404.9363493898271,0.0,9.0,404.9363493898271,1,False,False,1765,1,3,0.012516262802746647,791.018544250598
43.0,8.0,320.244174041071,2.0,9.0,320.244174041071,1,False,True,1796,4,3,0.007719516190491715,873.8554367936575
43.0,9.0,304.789791871702,1.0,9.0,304.789791871702,1,True,False,1826,6,4,-0.011496134340694408,766.3380152623031
43.0,10.0,443.26116704072,1.0,9.0,443.26116704072,1,True,False,1857,2,4,0.015168601086379851,592.2893963511649
43.0,11.0,113.901971555031,2.0,9.0,113.901971555031,1,False,True,1887,4,4,0.03556605330897278,518.3818761778135
44.0,0.0,211.403950205285,2.0,4.0,211.403950205285,0,False,True,1706,6,1,-0.10531526927910595,640.293654181228
44.0,1.0,183.176475858332,0.0,4.0,183.176475858332,0,False,False,1737,2,1,-0.026673618173162605,904.2542611117334
44.0,2.0,144.654957418587,2.0,4.0,144.654957418587,0,False,True,1765,2,1,-0.014048070632439846,1097.3469287718774
44.0,3.0,337.099450652821,1.0,4.0,337.099450652821,0,True,False,1796,5,2,0.007698864182471343,1147.0915786929497
44.0,4.0,231.366162581242,1.0,4.0,231.366162581242,0,True,False,1826,0,2,0.023335511592469826,1115.701795872762
44.0,5.0,371.06813502264896,2.0,4.0,371.06813502264896,0,False,True,1857,3,2,0.03390158607033644,989.7642626232421
44.0,6.0,56.9001322048793,0.0,4.0,56.9001322048793,0,False,False,1887,5,3,0.030271512217592944,613.8247547712392
44.0,7.0,307.476077683503,0.0,4.0,307.476077683503,0,False,False,1918,1,3,0.012516262802746647,791.0185442505924
44.0,8.0,201.543937993702,1.0,4.0,201.543937993702,0,True,False,1949,4,3,0.007719516190491715,873.8554367936525
44.0,9.0,494.0149049052951,1.0,4.0,494.0149049052951,0,True,False,1979,6,4,-0.011496134340694408,766.3380152622974
44.0,10.0,208.116196371103,0.0,4.0,208.116196371103,0,False,False,2010,2,4,0.015168601086379851,592.2893963511575
44.0,11.0,349.293714148941,2.0,4.0,349.293714148941,0,False,True,2040,4,4,0.03556605330897278,518.381876177805
46.0,0.0,61.0137281982415,1.0,29.0,61.0137281982415,0,True,False,822,6,1,-0.10531526927910595,640.2936541812212
46.0,1.0,144.338726614305,2.0,29.0,144.338726614305,0,False,True,853,2,1,-0.026673618173162605,904.2542611117286
46.0,2.0,448.153528585418,0.0,29.0,448.153528585418,0,False,False,881,2,1,-0.014048070632439846,1097.3469287718735
46.0,3.0,121.061637091224,2.0,29.0,121.061637091224,0,False,True,912,5,2,0.007698864182471343,1147.0915786929459
46.0,4.0,264.339297545053,1.0,29.0,264.339297545053,0,True,False,942,0,2,0.023335511592469826,1115.701795872758
46.0,5.0,124.518920136112,2.0,29.0,124.518920136112,0,False,True,973,3,2,0.03390158607033644,989.7642626232378
46.0,6.0,328.929910833125,0.0,29.0,328.929910833125,0,False,False,1003,5,3,0.030271512217592944,613.8247547712322
46.0,7.0,173.170937398517,2.0,29.0,173.170937398517,0,False,True,1034,1,3,0.012516262802746647,791.018544250587
46.0,8.0,334.301203026196,1.0,29.0,334.301203026196,0,True,False,1065,4,3,0.007719516190491715,873.8554367936475
46.0,9.0,237.950750019022,0.0,29.0,237.950750019022,0,False,False,1095,6,4,-0.011496134340694408,766.3380152622917
46.0,10.0,479.236389407636,2.0,29.0,479.236389407636,0,False,True,1126,2,4,0.015168601086379851,592.2893963511502
46.0,11.0,108.457507442938,1.0,29.0,108.457507442938,0,True,False,1156,4,4,0.03556605330897278,518.3818761777967
47.0,0.0,230.681758766511,2.0,21.0,230.681758766511,0,False,True,1157,6,1,-0.10531526927910595,640.2936541812144
47.0,1.0,335.806744998737,0.0,21.0,335.806744998737,0,False,False,1188,2,1,-0.026673618173162605,904.2542611117237
47.0,2.0,124.974620109172,0.0,21.0,124.974620109172,0,False,False,1216,2,1,-0.014048070632439846,1097.3469287718697
47.0,3.0,496.316916057604,0.0,21.0,496.316916057604,0,False,False,1247,5,2,0.007698864182471343,1147.0915786929422
47.0,4.0,422.596314244446,0.0,21.0,422.596314244446,0,False,False,1277,0,2,0.023335511592469826,1115.7017958727542
47.0,5.0,53.670971736848095,0.0,21.0,53.670971736848095,0,False,False,1308,3,2,0.03390158607033644,989.7642626232333
47.0,6.0,414.773138823739,1.0,21.0,414.773138823739,0,True,False,1338,5,3,0.030271512217592944,613.8247547712251
47.0,7.0,27.7185864571334,0.0,21.0,27.7185864571334,0,False,False,1369,1,3,0.012516262802746647,791.0185442505815
47.0,8.0,186.466839661044,1.0,21.0,186.466839661044,0,True,False,1400,4,3,0.007719516190491715,873.8554367936426
47.0,9.0,281.363097949064,1.0,21.0,281.363097949064,0,True,False,1430,6,4,-0.011496134340694408,766.338015262286
47.0,10.0,229.129244847369,0.0,21.0,229.129244847369,0,False,False,1461,2,4,0.015168601086379851,592.2893963511428
47.0,11.0,460.502066875065,0.0,21.0,460.502066875065,0,False,False,1491,4,4,0.03556605330897278,518.3818761777883
48.0,0.0,427.198229295097,0.0,52.0,427.198229295097,0,False,False,0,6,1,-0.10531526927910595,640.2936541812076
48.0,1.0,67.0195349638833,0.0,52.0,67.0195349638833,0,False,False,31,2,1,-0.026673618173162605,904.254261111719
48.0,2.0,440.207417018084,0.0,52.0,440.207417018084,0,False,False,59,2,1,-0.014048070632439846,1097.3469287718656
48.0,3.0,397.11491379046,1.0,52.0,397.11491379046,0,True,False,90,5,2,0.007698864182471343,1147.0915786929384
48.0,4.0,207.460287594929,0.0,52.0,207.460287594929,0,False,False,120,0,2,0.023335511592469826,1115.7017958727504
48.0,5.0,179.588866003515,1.0,52.0,179.588866003515,0,True,False,151,3,2,0.03390158607033644,989.7642626232289
48.0,6.0,413.01547618083697,1.0,52.0,413.01547618083697,0,True,False,181,5,3,0.030271512217592944,613.824754771218
48.0,7.0,462.151023351563,2.0,52.0,462.151023351563,0,False,True,212,1,3,0.012516262802746647,791.0185442505759
48.0,8.0,384.756802442468,0.0,52.0,384.756802442468,0,False,False,243,4,3,0.007719516190491715,873.8554367936376
48.0,9.0,205.344883608433,0.0,52.0,205.344883608433,0,False,False,273,6,4,-0.011496134340694408,766.3380152622805
48.0,10.0,43.4044315988919,1.0,52.0,43.4044315988919,0,True,False,304,2,4,0.015168601086379851,592.2893963511356
48.0,11.0,481.926404678695,0.0,52.0,481.926404678695,0,False,False,334,4,4,0.03556605330897278,518.3818761777799
49.0,0.0,221.923960381765,1.0,12.0,221.923960381765,0,True,False,1430,6,1,-0.10531526927910595,640.2936541812008
49.0,1.0,225.360727430126,1.0,12.0,225.360727430126,0,True,False,1461,2,1,-0.026673618173162605,904.2542611117142
49.0,2.0,115.858709429704,2.0,12.0,115.858709429704,0,False,True,1489,2,1,-0.014048070632439846,1097.3469287718617
49.0,3.0,84.4921780330376,2.0,12.0,84.4921780330376,0,False,True,1520,5,2,0.007698864182471343,1147.0915786929345
49.0,4.0,235.302207646967,1.0,12.0,235.302207646967,0,True,False,1550,0,2,0.023335511592469826,1115.7017958727465
49.0,5.0,38.3124748882197,0.0,12.0,38.3124748882197,0,False,False,1581,3,2,0.03390158607033644,989.7642626232246
49.0,6.0,127.198251065804,1.0,12.0,127.198251065804,0,True,False,1611,5,3,0.030271512217592944,613.8247547712109
49.0,7.0,158.604822308122,2.0,12.0,158.604822308122,0,False,True,1642,1,3,0.012516262802746647,791.0185442505705
49.0,8.0,40.5229810837307,1.0,12.0,40.5229810837307,0,True,False,1673,4,3,0.007719516190491715,873.8554367936326
49.0,9.0,408.845432057949,2.0,12.0,408.845432057949,0,False,True,1703,6,4,-0.011496134340694408,766.3380152622747
49.0,10.0,315.708959782903,1.0,12.0,315.708959782903,0,True,False,1734,2,4,0.015168601086379851,592.2893963511282
49.0,11.0,74.0480846026977,0.0,12.0,74.0480846026977,0,False,False,1764,4,4,0.03556605330897278,518.3818761777716
50.0,0.0,105.365030792175,0.0,46.0,105.365030792175,0,False,False,184,6,1,-0.10531526927910595,640.293654181194
50.0,1.0,415.493568827768,0.0,46.0,415.493568827768,0,False,False,215,2,1,-0.026673618173162605,904.2542611117093
50.0,2.0,15.4053195700371,1.0,46.0,15.4053195700371,0,True,False,243,2,1,-0.014048070632439846,1097.3469287718578
50.0,3.0,19.4042156432978,2.0,46.0,19.4042156432978,0,False,True,274,5,2,0.007698864182471343,1147.0915786929309
50.0,4.0,77.1837558072095,0.0,46.0,77.1837558072095,0,False,False,304,0,2,0.023335511592469826,1115.7017958727427
50.0,5.0,15.9391795755077,0.0,46.0,15.9391795755077,0,False,False,335,3,2,0.03390158607033644,989.7642626232201
50.0,6.0,402.753184822665,2.0,46.0,402.753184822665,0,False,True,365,5,3,0.030271512217592944,613.8247547712039
50.0,7.0,63.7707373519767,1.0,46.0,63.7707373519767,0,True,False,396,1,3,0.012516262802746647,791.018544250565
50.0,8.0,423.734970542412,2.0,46.0,423.734970542412,0,False,True,427,4,3,0.007719516190491715,873.8554367936277
50.0,9.0,83.5238457000523,0.0,46.0,83.5238457000523,0,False,False,457,6,4,-0.011496134340694408,766.338015262269
50.0,10.0,243.248883390696,2.0,46.0,243.248883390696,0,False,True,488,2,4,0.015168601086379851,592.2893963511209
50.0,11.0,235.128916518933,1.0,46.0,235.128916518933,0,True,False,518,4,4,0.03556605330897278,518.3818761777632
51.0,0.0,478.11399638692495,1.0,39.0,478.11399638692495,0,True,False,426,6,1,-0.10531526927910595,640.2936541811872
51.0,1.0,347.186005982406,0.0,39.0,347.186005982406,0,False,False,457,2,1,-0.026673618173162605,904.2542611117046
51.0,2.0,422.027073918702,2.0,39.0,422.027073918702,0,False,True,485,2,1,-0.014048070632439846,1097.3469287718538
51.0,3.0,236.12395766612,1.0,39.0,236.12395766612,0,True,False,516,5,2,0.007698864182471343,1147.091578692927
51.0,4.0,448.607692946203,1.0,39.0,448.607692946203,0,True,False,546,0,2,0.023335511592469826,1115.7017958727388
51.0,5.0,42.6594998747381,2.0,39.0,42.6594998747381,0,False,True,577,3,2,0.03390158607033644,989.7642626232157
51.0,6.0,371.342546673528,0.0,39.0,371.342546673528,0,False,False,607,5,3,0.030271512217592944,613.8247547711967
51.0,7.0,30.4197212951683,1.0,39.0,30.4197212951683,0,True,False,638,1,3,0.012516262802746647,791.0185442505594
51.0,8.0,45.3213246393499,0.0,39.0,45.3213246393499,1,False,False,669,4,3,0.007719516190491715,873.8554367936227
51.0,9.0,478.685685166745,2.0,39.0,478.685685166745,1,False,True,699,6,4,-0.011496134340694408,766.3380152622634
51.0,10.0,183.093190166011,1.0,39.0,183.093190166011,1,True,False,730,2,4,0.015168601086379851,592.2893963511135
51.0,11.0,181.354582575466,1.0,39.0,181.354582575466,1,True,False,760,4,4,0.03556605330897278,518.3818761777547
52.0,0.0,334.071599424503,0.0,36.0,334.071599424503,0,False,False,549,6,1,-0.10531526927910595,640.2936541811805
52.0,1.0,58.21386835956471,1.0,36.0,58.21386835956471,0,True,False,580,2,1,-0.026673618173162605,904.2542611116997
52.0,2.0,139.872749879252,1.0,36.0,139.872749879252,0,True,False,608,2,1,-0.014048070632439846,1097.34692877185
52.0,3.0,484.2514170740649,0.0,36.0,484.2514170740649,0,False,False,639,5,2,0.007698864182471343,1147.0915786929233
52.0,4.0,316.085148738589,0.0,36.0,316.085148738589,0,False,False,669,0,2,0.023335511592469826,1115.7017958727347
52.0,5.0,69.4793448981092,2.0,36.0,69.4793448981092,0,False,True,700,3,2,0.03390158607033644,989.7642626232114
52.0,6.0,325.513084235154,0.0,36.0,325.513084235154,1,False,False,730,5,3,0.030271512217592944,613.8247547711896
52.0,7.0,484.559501021248,0.0,36.0,484.559501021248,1,False,False,761,1,3,0.012516262802746647,791.018544250554
52.0,8.0,153.482797983473,1.0,36.0,153.482797983473,1,True,False,792,4,3,0.007719516190491715,873.8554367936177
52.0,9.0,304.921978921798,1.0,36.0,304.921978921798,1,True,False,822,6,4,-0.011496134340694408,766.3380152622577
52.0,10.0,376.555857920471,0.0,36.0,376.555857920471,1,False,False,853,2,4,0.015168601086379851,592.2893963511061
52.0,11.0,331.674517592436,2.0,36.0,331.674517592436,1,False,True,883,4,4,0.03556605330897278,518.3818761777463
53.0,0.0,175.751077937304,2.0,18.0,175.751077937304,0,False,True,1249,6,1,-0.10531526927910595,640.2936541811737
53.0,1.0,192.361841680382,2.0,18.0,192.361841680382,0,False,True,1280,2,1,-0.026673618173162605,904.254261111695
53.0,2.0,310.340395422318,2.0,18.0,310.340395422318,0,False,True,1308,2,1,-0.014048070632439846,1097.3469287718458
53.0,3.0,69.5356743874499,0.0,18.0,69.5356743874499,0,False,False,1339,5,2,0.007698864182471343,1147.0915786929195
53.0,4.0,326.447298201051,2.0,18.0,326.447298201051,0,False,True,1369,0,2,0.023335511592469826,1115.7017958727308
53.0,5.0,432.071298218084,2.0,18.0,432.071298218084,0,False,True,1400,3,2,0.03390158607033644,989.764262623207
53.0,6.0,133.598099884947,1.0,18.0,133.598099884947,0,True,False,1430,5,3,0.030271512217592944,613.8247547711826
53.0,7.0,422.57929091613,0.0,18.0,422.57929091613,0,False,False,1461,1,3,0.012516262802746647,791.0185442505485
53.0,8.0,331.519300463725,2.0,18.0,331.519300463725,0,False,True,1492,4,3,0.007719516190491715,873.8554367936127
53.0,9.0,492.488172367009,2.0,18.0,492.488172367009,1,False,True,1522,6,4,-0.011496134340694408,766.338015262252
53.0,10.0,90.7592597074242,0.0,18.0,90.7592597074242,1,False,False,1553,2,4,0.015168601086379851,592.2893963510988
53.0,11.0,365.730155892795,0.0,18.0,365.730155892795,1,False,False,1583,4,4,0.03556605330897278,518.381876177738
54.0,0.0,114.620569492229,1.0,7.0,114.620569492229,0,True,False,1614,6,1,-0.10531526927910595,640.2936541811669
54.0,1.0,369.072756935463,1.0,7.0,369.072756935463,0,True,False,1645,2,1,-0.026673618173162605,904.2542611116902
54.0,2.0,259.096667988977,0.0,7.0,259.096667988977,0,False,False,1673,2,1,-0.014048070632439846,1097.346928771842
54.0,3.0,347.553798004544,1.0,7.0,347.553798004544,0,True,False,1704,5,2,0.007698864182471343,1147.0915786929156
